kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
plantae	charophyta	characeae	Chara	aspera	United States	Michigan	Cheboygan
plantae	charophyta	characeae	Nitella	gracilis	Sweden	Östergötland	Rönö
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Essex Co.
plantae	charophyta	characeae	Chara	intermedia	Sweden	Skåne	Hyby
plantae	charophyta	characeae	Nitella	confervacea	Sweden	Smã¥Land	Sã¶Dra Ljunga
plantae	charophyta	characeae	Nitella	subglomerata	United States	Missouri	Greene County
plantae	charophyta	characeae	Chara	globularis	Sweden	Uppland	Vänge
plantae	charophyta	characeae	Chara	globularis	United States	Massachusetts	Barnstable
plantae	charophyta	characeae	Nitella	flexilis	United States	California	Humboldt Co.
plantae	charophyta	characeae	Chara	aspera	United States	Minnesota	Otter Tail Co.
plantae	charophyta	characeae	Nitella	tenuissima	United States	Massachusetts	Barnstable
plantae	charophyta	characeae	Chara	braunii	United States	Arizona	Maricopa
plantae	charophyta	characeae	Chara	globularis	United Kingdom	England	Middlesex
plantae	charophyta	characeae	Chara	haitensis	United States	Missouri	Laclede Co.
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Presque Isle
plantae	charophyta	characeae	Chara	canescens	United States	Massachusetts	Nantucket County
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skåne	Kiaby
plantae	charophyta	characeae	Chara	evoluta	United States	Montana	Sheridan Co.
plantae	charophyta	characeae	Chara	canescens	Denmark	North Sea	Ns
plantae	charophyta	characeae	Nitellopsis	obtusa	United Kingdom	England	Norfolk
plantae	charophyta	characeae	Chara	evoluta	United States	Wisconsin	Waushara Co.
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	Michigan	Van Buren Co.
plantae	charophyta	characeae	Chara	braunii	United States	Illinois	Jackson
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Lee
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Arthur Co.
plantae	charophyta	characeae	Chara	globularis	United States	New York	Chautauqua
plantae	charophyta	characeae	Tolypella	prolifera	United States	Nebraska	Lincoln Co.
plantae	charophyta	characeae	Nitella	megacarpa	United States	Connecticut	Litchfield
plantae	charophyta	characeae	Chara	globularis	United States	New York	Suffolk Co.
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Sheridan Co.
plantae	charophyta	characeae	Chara	michauxii	United States	Arkansas	Marion Co.
plantae	charophyta	characeae	Chara	braunii	United States	Massachusetts	Dukes Co.
plantae	charophyta	characeae	Chara	aspera	United Kingdom	England	Dorset
plantae	charophyta	characeae	Chara	braunii	United States	Indiana	Steuben Co.
plantae	charophyta	characeae	Chara	globularis	United States	Rhode Island	Washington Co.
plantae	charophyta	characeae	Nitella	capillata	United States	Rhode Island	Washington Co.
plantae	charophyta	characeae	Chara	canescens	Denmark	Baltic Sea Around Møn	Bm
plantae	charophyta	characeae	Chara	zeylanica	United States	Texas	Smith
plantae	charophyta	characeae	Chara	braunii	United States	New Hampshire	Rockingham
plantae	charophyta	characeae	Nitellopsis	obtusa	Sweden	Skã¥Ne	Ivetofta
plantae	charophyta	characeae	Chara	baltica	Sweden	Ã–Stergã¶Tland	Jonsberg
plantae	charophyta	characeae	Chara	braunii	United States	Virginia	Stafford Co.
plantae	charophyta	characeae	Chara	braunii	United States	Maryland	Prince George'S
plantae	charophyta	characeae	Chara	globularis	United States	Wisconsin	Racine Co.
plantae	charophyta	characeae	Chara	intermedia	United States	Vermont	Orleans County
plantae	charophyta	characeae	Nitella	tenuissima	United States	Michigan	Iron Co.
plantae	charophyta	characeae	Nitella	intermedia	United States	Rhode Island	Washington Co.
plantae	charophyta	characeae	Chara	contraria	United States	New York	Washington Co.
plantae	charophyta	characeae	Chara	contraria	United States	Florida	Hillsborough
plantae	charophyta	characeae	Chara	cubensis	United States	Maryland	Prince George'S Co.
plantae	charophyta	characeae	Lychnothamnus	barbatus	France	Auvergne-Rhône-Alpes	Isère
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Sheridan
plantae	charophyta	characeae	Nitella	glaziovii	United States	Missouri	Greene Co.
plantae	charophyta	characeae	Chara	tenuifolia	United States	New York	Westchester Co.
plantae	charophyta	characeae	Nitella	clavata	United States	California	San Francisco Co.
plantae	charophyta	characeae	Nitella	furcata	United States	Maine	Penobscot
plantae	charophyta	characeae	Chara	canescens	Denmark	Kattegat South	Ks
plantae	charophyta	characeae	Nitella	acuminata	United States	Tennessee	Wilson Co.
plantae	charophyta	characeae	Chara	globularis	United States	Maine	Penobscot
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Wayne
plantae	charophyta	characeae	Chara	globularis	United States	California	Tuolumne Co.
plantae	charophyta	characeae	Chara	zeylanica	United States	New York	Rockland Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	Michigan	Barry
plantae	charophyta	characeae	Nitella	flexilis	Canada	British Columbia	Greater Vancouver Reg. Distr.
plantae	charophyta	characeae	Nitella	opaca	Sweden	Skã¥Ne	Nosaby
plantae	charophyta	characeae	Nitella	tenuissima	United States	Connecticut	Tolland Co.
plantae	charophyta	characeae	Chara	braunii	United States	Maine	Penobscot Co.
plantae	charophyta	characeae	Chara	aspera	United States	Rhode Island	Washington
plantae	charophyta	characeae	Nitella	flexilis	United States	Minnesota	Douglas Co.
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Dawson Co.
plantae	charophyta	characeae	Tolypella	nidifica	Sweden	Uppland	Börstil
plantae	charophyta	characeae	Nitella	flexilis	United States	New Hampshire	Strafford
plantae	charophyta	characeae	Chara	globularis	United States	Minnesota	Meeker Co.
plantae	charophyta	characeae	Chara	globularis	United States	Indiana	Putnam Co.
plantae	charophyta	characeae	Chara	intermedia	United States	Michigan	Manistee Co.
plantae	charophyta	characeae	Nitella	transilis	United States	Massachusetts	Barnstable
plantae	charophyta	characeae	Chara	braunii	United States	Vermont	Windham
plantae	charophyta	characeae	Chara	globularis	United States	Indiana	Bartholomew
plantae	charophyta	characeae	Nitella	tenuissima	United States	Massachusetts	Worcester County
plantae	charophyta	characeae	Chara	braunii	Sweden	Dalarna (Dlr)	Hedemora
plantae	charophyta	characeae	Chara	globularis	Netherlands	North Holland	Egelshoek
plantae	charophyta	characeae	Nitella	flexilis	United States	Massachusetts	Essex
plantae	charophyta	characeae	Nitella	mucronata	United States	Massachusetts	Worcester Co.
plantae	charophyta	characeae	Chara	virgata	Sweden	Blekinge	Karlshamn
plantae	charophyta	characeae	Tolypella	glomerata	United States	Idaho	Canyon
plantae	charophyta	characeae	Tolypella	nidifica	Sweden	Gotland	Ã–Ja
plantae	charophyta	characeae	Chara	globularis	Sweden	Gotland	Lã¤Rbro
plantae	charophyta	characeae	Nitella	opaca	Sweden	Jämtland	Mörsil
plantae	charophyta	characeae	Chara	braunii	United States	South Dakota	Turner Co.
plantae	charophyta	characeae	Chara	contraria	United States	Nebraska	Dawson
plantae	charophyta	characeae	Chara	vulgaris	United States	Indiana	Lagrange
plantae	charophyta	characeae	Tolypella	nidifica	Denmark	Baltic Sea Around Bornholm	Bb
plantae	charophyta	characeae	Nitella	clavata	United States	California	Modoc Co.
plantae	charophyta	characeae	Nitella	acuminata	United States	South Carolina	Berkeley Co.
plantae	charophyta	characeae	Chara	vulgaris	United Kingdom	England	Lancashire
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	Aroostook
plantae	charophyta	characeae	Nitella	translucens	France	Centre-Val De Loire	Loiret
plantae	charophyta	characeae	Nitella	tenuissima	United States	Indiana	Lagrange
plantae	charophyta	characeae	Chara	evoluta	United States	Arizona	Navajo Co.
plantae	charophyta	characeae	Nitella	clavata	United States	Idaho	Valley
plantae	charophyta	characeae	Nitella	subglomerata	United States	New York	Saratoga Co.
plantae	charophyta	characeae	Chara	aspera	United States	Wisconsin	Green Lake
plantae	charophyta	characeae	Nitella	flexilis	United States	Massachusetts	Nantucket Co.
plantae	charophyta	characeae	Chara	haitensis	United States	Missouri	Barry Co.
plantae	charophyta	characeae	Chara	vulgaris	United Kingdom	England	Somerset
plantae	charophyta	characeae	Chara	vulgaris	United States	California	San Diego
plantae	charophyta	characeae	Nitella	capillaris	United States	New York	Tompkins
plantae	charophyta	characeae	Nitella	flexilis	United States	New York	Clinton
plantae	charophyta	characeae	Chara	globularis	United States	Vermont	Washington Co.
plantae	charophyta	characeae	Chara	aspera	Sweden	Skã¥Ne	Landskrona
plantae	charophyta	characeae	Nitella	clavata	United States	Oregon	Lake Co.
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skåne	Västra Karaby
plantae	charophyta	characeae	Chara	haitensis	United States	Oklahoma	Ottawa Co.
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Polk Co.
plantae	charophyta	characeae	Chara	virgata	Sweden	Dalsland	Dalskog
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skã¥Ne	Malmã¶
plantae	charophyta	characeae	Chara	zeylanica	United States	Florida	Orange Co.
plantae	charophyta	characeae	Nitella	furcata	United States	Minnesota	Kanabec Co.
plantae	charophyta	characeae	Chara	globularis	United States	Michigan	Washtenaw
plantae	charophyta	characeae	Chara	corallina	United States	New York	Ontario Co.
plantae	charophyta	characeae	Tolypella	glomerata	Sweden	Skåne	Skane
plantae	charophyta	characeae	Chara	contraria	United States	Indiana	Lawrence Co.
plantae	charophyta	characeae	Chara	hornemanni	United States	New Mexico	Chaves
plantae	charophyta	characeae	Nitella	tenuissima	United States	New York	Orange
plantae	charophyta	characeae	Nitella	tenuissima	United States	New Jersey	Sussex Co.
plantae	charophyta	characeae	Tolypella	intricata	Sweden	Skã¥Ne	Lomma
plantae	charophyta	characeae	Chara	zeylanica	United States	Texas	Tom Green
plantae	charophyta	characeae	Nitella	opaca	Norway	Oppland	Dovre
plantae	charophyta	characeae	Nitellopsis	obtusa	Netherlands	Overijssel	Steenwijkerland
plantae	charophyta	characeae	Chara	zeylanica	United States	Kansas	Woodson Co.
plantae	charophyta	characeae	Chara	globularis	United Kingdom	England	Cornwall
plantae	charophyta	characeae	Chara	vulgaris	United States	Indiana	Steuben
plantae	charophyta	characeae	Nitella	megacarpa	United States	New Hampshire	Sullivan
plantae	charophyta	characeae	Chara	tomentosa	Sweden	Vã¤Stergã¶Tland	Skã¶Vde
plantae	charophyta	characeae	Chara	zeylanica	United States	Illinois	Clark
plantae	charophyta	characeae	Chara	aculeolata	Norway	Nordland	Hattfjelldal
plantae	charophyta	characeae	Nitella	tenuissima	United States	Maine	Aroostook
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	New York	Cortland
plantae	charophyta	characeae	Nitella	mucronata	India	Uttar Pradesh	Saharanpur District
plantae	charophyta	characeae	Chara	globularis	Sweden	Östergötland	Viby
plantae	charophyta	characeae	Chara	hispida	Denmark	Sjælland	Slagelse
plantae	charophyta	characeae	Chara	aspera	United States	Minnesota	Clearwater
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Cheboygan
plantae	charophyta	characeae	Chara	vulgaris	United States	Arizona	Yavapai
plantae	charophyta	characeae	Chara	globularis	United States	Kansas	Neosho Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	North Carolina	Dare Co.
plantae	charophyta	characeae	Nitella	furcata	United States	Maryland	Prince George'S
plantae	charophyta	characeae	Nitella	flexilis	United States	Minnesota	Pine Co.
plantae	charophyta	characeae	Chara	globularis	United States	Minnesota	Aitkin Co.
plantae	charophyta	characeae	Chara	contraria	Sweden	Skã¥Ne	Malmã¶
plantae	charophyta	characeae	Chara	haitensis	United States	Florida	Miami-Dade Co.
plantae	charophyta	characeae	Chara	globularis	United States	Nebraska	Arthur
plantae	charophyta	characeae	Chara	globularis	Russia	Kaliningrad	Baltiysky
plantae	charophyta	characeae	Tolypella	intricata	Sweden	Skåne	Nosaby
plantae	charophyta	characeae	Chara	vulgaris	United States	New Mexico	Chaves Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Maryland	Cecil Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	Iowa	Dickinson
plantae	charophyta	characeae	Chara	canescens	United States	California	Yolo
plantae	charophyta	characeae	Chara	globularis	United States	New York	Genesee Co.
plantae	charophyta	characeae	Nitella	intermedia	United States	New Jersey	Camden
plantae	charophyta	characeae	Tolypella	intricata	United States	New York	Cayuga Co.
plantae	charophyta	characeae	Nitella	flexilis	United States	Indiana	Noble
plantae	charophyta	characeae	Chara	globularis	United States	New York	Wyoming Co.
plantae	charophyta	characeae	Chara	globularis	United States	Wisconsin	Manitowoc Co.
plantae	charophyta	characeae	Tolypella	intricata	Greece	Nom. Attikis	Ep. Pireos
plantae	charophyta	characeae	Chara	foliolosa	United States	Florida	Hendry
plantae	charophyta	characeae	Nitella	furcata	United States	Vermont	Addison Co.
plantae	charophyta	characeae	Nitella	capillata	United States	North Carolina	Wake Co.
plantae	charophyta	characeae	Chara	contraria	United States	New York	Genesee Co.
plantae	charophyta	characeae	Nitella	tenuissima	United States	Maine	Somerset
plantae	charophyta	characeae	Chara	hornemanni	United States	New Mexico	Chaves Co.
plantae	charophyta	characeae	Nitella	syncarpa	Sweden	Vã¤Stergã¶Tland	Lerdala
plantae	charophyta	characeae	Nitella	flexilis	United States	Maine	Penobscot
plantae	charophyta	characeae	Chara	braunii	United States	New York	Essex Co.
plantae	charophyta	characeae	Tolypella	glomerata	United States	Michigan	Presque Isle Co.
plantae	charophyta	characeae	Nitella	gracilis	United States	Louisiana	Cameron Parish
plantae	charophyta	characeae	Chara	vulgaris	United States	New York	Cortland Co.
plantae	charophyta	characeae	Chara	foliolosa	United States	Rhode Island	Kent
plantae	charophyta	characeae	Nitellopsis	obtusa	United States	Minnesota	Beltrami Co.
plantae	charophyta	characeae	Chara	contraria	Argentina	San Juan	Iglesia (Dept.)
plantae	charophyta	characeae	Chara	zeylanica	United States	Illinois	Adams
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skåne	Oxie
plantae	charophyta	characeae	Nitella	tricellularis	New Zealand	South Island	Canterbury
plantae	charophyta	characeae	Chara	contraria	United States	New York	Ontario
plantae	charophyta	characeae	Chara	braunii	United States	New Jersey	Sussex Co.
plantae	charophyta	characeae	Nitella	praelonga	United States	South Carolina	Berkeley Co.
plantae	charophyta	characeae	Chara	braunii	United States	Pennsylvania	Northampton Co.
plantae	charophyta	characeae	Chara	globularis	Sweden	Uppland	Estuna
plantae	charophyta	characeae	Chara	globularis	Sweden	Skã¥Ne	Norra Ã…Sum
plantae	charophyta	characeae	Chara	braunii	United States	Minnesota	Hennepin Co.
plantae	charophyta	characeae	Chara	globularis	United States	New York	Essex Co.
plantae	charophyta	characeae	Chara	contraria	United States	New Mexico	San Miguel
plantae	charophyta	characeae	Nitella	hyalina	United States	Arizona	Graham
plantae	charophyta	characeae	Lamprothamnium	papulosum	Sweden	Bohuslã¤N	Marstrand
plantae	charophyta	characeae	Chara	vulgaris	Denmark	Sjaelland	Ã˜Rslev
plantae	charophyta	characeae	Chara	vulgaris	United States	Utah	Salt Lake County
plantae	charophyta	characeae	Chara	globularis	United States	Illinois	Henderson County
plantae	charophyta	characeae	Chara	aspera	Denmark	North Sea	Ns
plantae	charophyta	characeae	Chara	contraria	Sweden	Skåne	Kristianstad
plantae	charophyta	characeae	Nitella	gracilis	Sweden	Närke	Götlunda
plantae	charophyta	characeae	Tolypella	ramosissima	United States	Colorado	Jefferson Co.
plantae	charophyta	characeae	Nitella	opaca	United States	South Carolina	Charleston
plantae	charophyta	characeae	Chara	braunii	Canada	Ontario	Addington
plantae	charophyta	characeae	Chara	contraria	United States	Michigan	Washtenaw
plantae	charophyta	characeae	Chara	aspera	United States	Nebraska	Buffalo Co.
plantae	charophyta	characeae	Chara	vulgaris	United States	Wisconsin	Vernon Co.
plantae	charophyta	characeae	Chara	vulgaris	Sweden	Skã¥Ne	Kristianstad
plantae	charophyta	characeae	Chara	contraria	United States	Colorado	Arapahoe
plantae	charophyta	characeae	Nitella	flexilis	United States	Wisconsin	Burnett Co.
plantae	charophyta	characeae	Nitella	acuminata	United States	Missouri	Jasper
plantae	charophyta	characeae	Nitella	flexilis	United States	California	San Francisco Co.
plantae	charophyta	characeae	Chara	globularis	United States	Indiana	Steuben
